product_id,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall
I435093,C461133,Female,64,Food & Beverage,4,20.92,Debit Card,28/06/2021,Kanyon
I251648,C200881,Male,53,Shoes,3,1800.51,Cash,29/05/2021,Kanyon
I156107,C164916,Male,66,Cosmetics,1,40.66,Credit Card,14/07/2021,Istinye Park
I160481,C143944,Female,19,Shoes,1,600.17,Credit Card,31/12/2021,Mall of Istanbul
I134879,C184428,Female,55,Souvenir,5,58.65,Cash,3/9/2022,Kanyon
I139920,C229001,Male,50,Food & Beverage,5,26.15,Credit Card,27/09/2022,Metropol AVM
I289344,C197522,Male,39,Cosmetics,4,162.64,Credit Card,17/01/2023,Emaar Square Mall
I281376,C299443,Male,64,Shoes,4,2400.68,Credit Card,7/10/2021,Mall of Istanbul
I169319,C151752,Male,22,Books,4,60.6,Debit Card,3/6/2022,Metropol AVM
I328845,C582235,Female,49,Technology,5,5250,Debit Card,24/05/2021,Mall of Istanbul
I228840,C128660,Female,45,Clothing,2,600.16,Credit Card,5/3/2023,Kanyon
I227550,C212483,Male,52,Toys,5,179.2,Cash,12/12/2022,Metrocity
I223232,C523660,Male,42,Clothing,1,300.08,Cash,25/08/2022,Metrocity
I161152,C432354,Male,55,Cosmetics,2,81.32,Cash,11/2/2021,Mall of Istanbul
I395632,C183706,Male,63,Toys,2,71.68,Cash,14/05/2022,Kanyon
I201969,C211766,Female,32,Food & Beverage,5,26.15,Credit Card,3/12/2021,Forum Istanbul
I271715,C271297,Female,49,Clothing,5,1500.4,Cash,2/1/2021,Metropol AVM
I682326,C307855,Female,24,Technology,5,5250,Cash,25/10/2021,Mall of Istanbul
I175726,C130682,Female,37,Clothing,2,600.16,Cash,16/07/2021,Metrocity
I885734,C105423,Female,41,Clothing,1,300.08,Cash,26/10/2021,Kanyon
I133667,C193454,Female,39,Toys,3,107.52,Debit Card,30/01/2022,Viaport Outlet
I420393,C170711,Male,19,Shoes,4,2400.68,Debit Card,2/5/2021,Metrocity
I313796,C399735,Female,59,Clothing,2,600.16,Cash,23/12/2021,Mall of Istanbul
I133368,C330736,Female,68,Souvenir,4,46.92,Debit Card,15/05/2022,Mall of Istanbul
I788763,C200345,Female,52,Toys,3,107.52,Credit Card,19/10/2021,Kanyon
I205094,C101897,Female,60,Clothing,4,1200.32,Cash,9/6/2021,Emaar Square Mall
I197681,C106311,Male,39,Clothing,2,600.16,Credit Card,15/03/2022,Metrocity
I133290,C334601,Female,26,Clothing,5,1500.4,Cash,8/1/2023,Metrocity
I239562,C294370,Female,33,Clothing,2,600.16,Credit Card,21/02/2022,Kanyon
I267453,C189027,Male,57,Clothing,5,1500.4,Credit Card,31/03/2021,Emaar Square Mall
I305557,C278541,Female,52,Food & Beverage,5,26.15,Credit Card,4/4/2022,Forum Istanbul
I151666,C274501,Female,26,Food & Beverage,2,10.46,Cash,11/10/2021,Cevahir AVM
I208609,C221164,Male,63,Clothing,1,300.08,Credit Card,27/01/2021,Mall of Istanbul
I140001,C260060,Female,33,Souvenir,4,46.92,Debit Card,23/09/2021,Metrocity
I340342,C295466,Male,55,Food & Beverage,1,5.23,Cash,4/3/2023,Metrocity
I186496,C145650,Female,26,Cosmetics,4,162.64,Cash,16/08/2022,Metropol AVM
I280022,C787279,Female,67,Clothing,5,1500.4,Cash,5/6/2021,Zorlu Center
I171740,C279904,Male,64,Clothing,3,900.24,Credit Card,29/11/2021,Kanyon
I421240,C382952,Male,18,Souvenir,2,23.46,Credit Card,28/01/2023,Istinye Park
I148062,C223465,Female,57,Cosmetics,5,203.3,Cash,23/12/2021,Kanyon
I416352,C373731,Female,40,Food & Beverage,3,15.69,Credit Card,12/5/2022,Viaport Outlet
I163397,C224169,Male,46,Food & Beverage,1,5.23,Credit Card,19/05/2022,Kanyon
I235220,C276445,Male,21,Clothing,2,600.16,Credit Card,4/10/2021,Mall of Istanbul
I143441,C194327,Female,48,Toys,4,143.36,Debit Card,22/11/2021,Metrocity
I205540,C232136,Male,24,Clothing,2,600.16,Credit Card,2/6/2021,Metrocity
I236726,C186023,Male,69,Toys,2,71.68,Cash,12/10/2021,Viaport Outlet
I156867,C336395,Female,45,Food & Beverage,5,26.15,Credit Card,12/12/2021,Emaar Square Mall
I109824,C183611,Female,59,Clothing,1,300.08,Cash,20/09/2021,Mall of Istanbul
I179626,C425857,Male,43,Clothing,1,300.08,Credit Card,4/3/2022,Mall of Istanbul
I304932,C935162,Female,47,Clothing,2,600.16,Cash,21/12/2022,Istinye Park
I336420,C858254,Male,33,Cosmetics,2,81.32,Cash,24/04/2022,Metrocity
I697021,C284961,Male,69,Shoes,5,3000.85,Cash,11/3/2022,Forum Istanbul
I656719,C216268,Male,57,Clothing,3,900.24,Cash,27/12/2022,Forum Istanbul
I642158,C257213,Female,46,Clothing,4,1200.32,Credit Card,5/7/2021,Metrocity
I875030,C241204,Male,48,Books,1,15.15,Credit Card,20/10/2021,Mall of Istanbul
I136612,C182933,Male,30,Cosmetics,4,162.64,Debit Card,3/2/2022,Metrocity
I158638,C261165,Female,18,Clothing,5,1500.4,Cash,22/10/2022,Mall of Istanbul
I201067,C876858,Male,49,Food & Beverage,2,10.46,Credit Card,12/10/2021,Kanyon
I189042,C215484,Female,43,Clothing,4,1200.32,Debit Card,12/1/2022,Kanyon
I132312,C313275,Female,34,Souvenir,5,58.65,Cash,14/01/2023,Kanyon
I114009,C334382,Female,39,Books,2,30.3,Credit Card,17/03/2022,Mall of Istanbul
I169226,C123988,Male,20,Toys,3,107.52,Debit Card,30/10/2022,Kanyon
I328925,C271255,Male,68,Clothing,2,600.16,Credit Card,8/6/2022,Metropol AVM
I230744,C176802,Female,49,Shoes,2,1200.34,Credit Card,4/7/2021,Emaar Square Mall
I279659,C327424,Male,58,Cosmetics,2,81.32,Cash,31/03/2022,Istinye Park
I230830,C235398,Female,26,Clothing,2,600.16,Cash,20/11/2022,Kanyon
I392560,C892096,Male,24,Cosmetics,3,121.98,Cash,22/02/2023,Metropol AVM
I165160,C321209,Male,61,Shoes,1,600.17,Cash,26/04/2022,Cevahir AVM
I251504,C166181,Male,42,Clothing,2,600.16,Credit Card,25/02/2022,Kanyon
I154160,C255639,Female,64,Cosmetics,1,40.66,Cash,24/11/2022,Metrocity
I383351,C207215,Male,30,Clothing,1,300.08,Credit Card,11/12/2021,Zorlu Center
I139455,C133833,Female,69,Toys,5,179.2,Cash,17/03/2021,Forum Istanbul
I166541,C176572,Female,38,Clothing,3,900.24,Credit Card,25/04/2021,Forum Istanbul
I241341,C172351,Male,30,Cosmetics,4,162.64,Credit Card,23/04/2021,Mall of Istanbul
I757754,C104728,Female,18,Clothing,5,1500.4,Credit Card,16/06/2021,Metrocity
I970588,C232031,Female,58,Clothing,1,300.08,Cash,14/06/2021,Kanyon
I137571,C210848,Male,35,Toys,4,143.36,Cash,13/02/2021,Kanyon
I807995,C298103,Female,31,Food & Beverage,5,26.15,Cash,22/06/2022,Metropol AVM
I957100,C431872,Male,26,Clothing,3,900.24,Cash,25/09/2021,Kanyon
I169599,C485668,Male,22,Toys,1,35.84,Credit Card,28/09/2021,Metropol AVM
I470040,C144162,Male,28,Clothing,3,900.24,Credit Card,27/09/2022,Mall of Istanbul
I140941,C182320,Female,29,Shoes,3,1800.51,Cash,16/06/2021,Mall of Istanbul
I102404,C142061,Male,38,Clothing,4,1200.32,Credit Card,13/12/2021,Mall of Istanbul
I300350,C235773,Female,51,Souvenir,4,46.92,Debit Card,2/3/2021,Metropol AVM
I306769,C325524,Female,55,Food & Beverage,4,20.92,Debit Card,24/03/2022,Zorlu Center
I880901,C214831,Female,47,Food & Beverage,2,10.46,Cash,8/1/2021,Kanyon
I301174,C119219,Female,68,Shoes,2,1200.34,Credit Card,15/01/2023,Metrocity
I146964,C761041,Female,57,Toys,2,71.68,Cash,23/08/2021,Kanyon
I868386,C269430,Male,30,Cosmetics,4,162.64,Cash,5/12/2021,Kanyon
I217437,C116921,Female,53,Food & Beverage,5,26.15,Credit Card,19/04/2022,Mall of Istanbul
I282799,C721239,Female,67,Toys,5,179.2,Cash,29/10/2022,Istinye Park
I132817,C507725,Female,27,Shoes,5,3000.85,Credit Card,19/07/2021,Mall of Istanbul
I206949,C133603,Female,63,Clothing,5,1500.4,Cash,19/07/2021,Mall of Istanbul
I928847,C855678,Female,35,Food & Beverage,3,15.69,Credit Card,23/10/2021,Istinye Park
I163935,C297669,Male,62,Clothing,4,1200.32,Debit Card,7/1/2021,Kanyon
I327028,C324332,Female,20,Clothing,4,1200.32,Cash,2/10/2021,Forum Istanbul
I240617,C239313,Male,34,Cosmetics,5,203.3,Credit Card,29/05/2021,Kanyon
I174053,C485136,Male,56,Toys,3,107.52,Credit Card,26/08/2021,Kanyon
I320437,C866676,Male,22,Clothing,1,300.08,Credit Card,19/02/2022,Metrocity
I129150,C336940,Female,61,Cosmetics,5,203.3,Cash,21/03/2021,Emaar Square Mall
I220277,C190660,Male,54,Books,4,60.6,Credit Card,30/07/2021,Metrocity
I332398,C986930,Female,63,Shoes,2,1200.34,Credit Card,14/12/2022,Metrocity
I284561,C738384,Male,25,Clothing,5,1500.4,Cash,13/02/2022,Istinye Park
I659761,C144584,Female,47,Clothing,1,300.08,Credit Card,18/01/2021,Kanyon
I131914,C283898,Female,44,Shoes,2,1200.34,Cash,25/08/2022,Kanyon
I310772,C237664,Female,54,Shoes,5,3000.85,Cash,19/05/2021,Istinye Park
I227236,C273853,Female,62,Shoes,3,1800.51,Debit Card,18/02/2023,Mall of Istanbul
I162777,C807680,Male,48,Food & Beverage,5,26.15,Cash,16/05/2022,Metrocity
I300240,C832533,Male,58,Clothing,5,1500.4,Cash,11/10/2022,Mall of Istanbul
I240951,C201574,Male,31,Cosmetics,3,121.98,Cash,21/12/2022,Kanyon
I140289,C292453,Male,53,Cosmetics,4,162.64,Debit Card,6/12/2021,Mall of Istanbul
I227560,C121797,Male,55,Technology,1,1050,Cash,25/07/2021,Mall of Istanbul
I168758,C111342,Male,46,Clothing,1,300.08,Cash,23/10/2021,Mall of Istanbul
I134212,C135306,Male,20,Clothing,4,1200.32,Credit Card,11/9/2021,Metropol AVM
I221692,C295218,Female,58,Books,4,60.6,Credit Card,16/10/2021,Metropol AVM
I335631,C193441,Male,49,Books,4,60.6,Cash,10/12/2021,Mall of Istanbul
I171398,C526385,Male,63,Clothing,4,1200.32,Cash,22/04/2021,Viaport Outlet
I333138,C172204,Male,42,Clothing,2,600.16,Credit Card,19/02/2022,Kanyon
I186856,C457598,Female,40,Food & Beverage,5,26.15,Credit Card,6/10/2021,Kanyon
I326733,C247589,Male,28,Technology,2,2100,Credit Card,13/08/2022,Kanyon
I329009,C198161,Female,68,Cosmetics,4,162.64,Credit Card,20/02/2023,Mall of Istanbul
I274131,C118460,Female,23,Food & Beverage,4,20.92,Cash,1/3/2021,Emaar Square Mall
I402704,C121551,Male,28,Clothing,3,900.24,Credit Card,8/6/2021,Forum Istanbul
I158587,C119297,Male,40,Clothing,3,900.24,Credit Card,9/3/2022,Mall of Istanbul
I332029,C301181,Female,18,Shoes,3,1800.51,Credit Card,3/4/2022,Metrocity
I166536,C106583,Female,56,Toys,5,179.2,Credit Card,11/2/2022,Mall of Istanbul
I178847,C803010,Male,38,Toys,1,35.84,Cash,22/11/2022,Istinye Park
I290172,C195405,Female,22,Clothing,4,1200.32,Credit Card,6/11/2021,Metropol AVM
I150992,C765432,Female,63,Shoes,5,3000.85,Credit Card,16/05/2022,Viaport Outlet
I217749,C105743,Female,51,Shoes,1,600.17,Credit Card,3/10/2022,Mall of Istanbul
I221374,C261344,Female,45,Souvenir,4,46.92,Debit Card,22/02/2021,Kanyon
I259652,C304389,Female,27,Food & Beverage,5,26.15,Cash,2/11/2022,Metropol AVM
I155958,C184300,Male,51,Clothing,5,1500.4,Credit Card,15/02/2022,Metropol AVM
I322307,C119894,Female,23,Food & Beverage,5,26.15,Credit Card,4/7/2022,Kanyon
I157026,C329000,Female,29,Shoes,5,3000.85,Credit Card,5/8/2021,Istinye Park
I425665,C309515,Female,48,Toys,4,143.36,Credit Card,18/05/2022,Zorlu Center
I263059,C123711,Male,19,Clothing,1,300.08,Credit Card,17/06/2022,Metrocity
I329561,C193264,Male,30,Food & Beverage,2,10.46,Credit Card,18/11/2022,Mall of Istanbul
I122358,C537541,Female,32,Clothing,1,300.08,Credit Card,14/08/2022,Istinye Park
I282887,C478916,Male,49,Clothing,5,1500.4,Cash,4/4/2022,Mall of Istanbul
I133527,C131842,Female,31,Food & Beverage,1,5.23,Debit Card,12/1/2023,Mall of Istanbul
I310220,C316343,Female,39,Books,4,60.6,Cash,1/9/2021,Kanyon
I145411,C331387,Male,20,Toys,2,71.68,Debit Card,25/04/2021,Metrocity
I627211,C292307,Female,51,Clothing,2,600.16,Cash,14/10/2022,Kanyon
I161637,C224991,Male,52,Cosmetics,4,162.64,Cash,7/5/2022,Metrocity
I796389,C244694,Female,60,Clothing,1,300.08,Cash,11/9/2021,Kanyon
I123765,C925796,Female,21,Food & Beverage,3,15.69,Credit Card,11/2/2021,Kanyon
I287793,C327954,Female,28,Clothing,4,1200.32,Credit Card,12/11/2021,Istinye Park
I819684,C323574,Female,58,Clothing,4,1200.32,Cash,10/7/2021,Kanyon
I280717,C136014,Male,49,Cosmetics,1,40.66,Cash,18/01/2023,Metropol AVM
I310846,C240325,Female,41,Food & Beverage,1,5.23,Debit Card,10/1/2021,Metrocity
I160651,C213981,Female,36,Clothing,5,1500.4,Credit Card,17/03/2021,Mall of Istanbul
I157192,C283350,Female,29,Cosmetics,5,203.3,Credit Card,24/01/2023,Mall of Istanbul
I330593,C682406,Female,41,Shoes,5,3000.85,Cash,28/10/2022,Kanyon
I270089,C496393,Female,42,Shoes,4,2400.68,Credit Card,11/10/2022,Istinye Park
I101731,C125296,Female,41,Books,3,45.45,Cash,23/01/2023,Mall of Istanbul
I179183,C115059,Female,21,Souvenir,1,11.73,Debit Card,9/9/2022,Mall of Istanbul
I267365,C315888,Male,29,Books,1,15.15,Cash,9/5/2022,Istinye Park
I135796,C170508,Female,21,Cosmetics,2,81.32,Cash,3/3/2023,Kanyon
I293694,C336846,Female,38,Clothing,5,1500.4,Credit Card,12/4/2021,Emaar Square Mall
I195497,C387559,Male,44,Clothing,2,600.16,Debit Card,9/8/2022,Viaport Outlet
I142782,C276122,Female,40,Technology,3,3150,Credit Card,21/01/2022,Mall of Istanbul
I202675,C301894,Male,26,Souvenir,4,46.92,Cash,21/02/2022,Viaport Outlet
I228195,C476451,Female,23,Food & Beverage,5,26.15,Cash,14/01/2022,Kanyon
I716275,C894269,Female,69,Shoes,4,2400.68,Debit Card,19/01/2023,Metropol AVM
I237015,C294999,Female,39,Shoes,1,600.17,Credit Card,17/03/2022,Mall of Istanbul
I229152,C220098,Male,61,Toys,1,35.84,Debit Card,25/03/2021,Metropol AVM
I240580,C625736,Female,18,Books,4,60.6,Credit Card,2/1/2023,Kanyon
I206307,C251281,Male,40,Clothing,4,1200.32,Debit Card,3/5/2021,Kanyon
I170434,C275432,Female,38,Cosmetics,2,81.32,Credit Card,4/5/2021,Metropol AVM
I284203,C123578,Male,28,Clothing,3,900.24,Debit Card,13/06/2021,Metropol AVM
I339346,C144276,Female,66,Food & Beverage,5,26.15,Credit Card,13/01/2023,Mall of Istanbul
I213042,C238668,Female,43,Cosmetics,3,121.98,Credit Card,21/03/2021,Kanyon
I266160,C118349,Male,22,Clothing,2,600.16,Credit Card,21/05/2021,Metrocity
I284344,C125800,Female,41,Food & Beverage,5,26.15,Debit Card,5/1/2023,Mall of Istanbul
I264953,C133559,Male,37,Clothing,2,600.16,Credit Card,15/03/2022,Metrocity
I281381,C100322,Female,24,Technology,5,5250,Cash,3/7/2022,Viaport Outlet
I195995,C408592,Female,66,Food & Beverage,3,15.69,Cash,5/12/2021,Kanyon
I912553,C758661,Female,39,Toys,1,35.84,Debit Card,10/7/2021,Cevahir AVM
I186312,C287850,Female,26,Clothing,5,1500.4,Debit Card,15/09/2022,Forum Istanbul
I297292,C330941,Male,66,Clothing,5,1500.4,Cash,15/04/2022,Metropol AVM
I128885,C122866,Female,22,Cosmetics,5,203.3,Credit Card,1/6/2022,Mall of Istanbul
I961322,C140372,Female,60,Souvenir,1,11.73,Credit Card,29/07/2022,Metrocity
I277232,C231470,Female,28,Clothing,1,300.08,Debit Card,8/3/2022,Mall of Istanbul
I247218,C741297,Male,36,Books,1,15.15,Cash,13/01/2022,Mall of Istanbul
I308674,C286611,Female,51,Clothing,5,1500.4,Credit Card,4/4/2022,Metropol AVM
I538788,C155240,Female,29,Toys,1,35.84,Credit Card,7/8/2021,Mall of Istanbul
I682922,C283849,Female,58,Clothing,5,1500.4,Cash,16/05/2022,Mall of Istanbul
I123864,C121156,Male,68,Shoes,3,1800.51,Cash,10/8/2022,Metrocity
I474019,C299779,Female,58,Cosmetics,5,203.3,Debit Card,15/05/2021,Kanyon
I857171,C115898,Male,26,Shoes,2,1200.34,Cash,12/2/2023,Emaar Square Mall
I317330,C142672,Female,49,Shoes,5,3000.85,Credit Card,5/9/2022,Mall of Istanbul
I476430,C234140,Female,41,Clothing,5,1500.4,Credit Card,17/04/2021,Forum Istanbul
I712121,C373154,Female,49,Toys,1,35.84,Credit Card,11/9/2021,Emaar Square Mall
I253258,C954128,Female,28,Clothing,1,300.08,Credit Card,18/05/2022,Kanyon
I103248,C202349,Female,21,Toys,2,71.68,Cash,12/3/2022,Kanyon
I201709,C210240,Female,69,Souvenir,5,58.65,Credit Card,2/3/2023,Mall of Istanbul
I140531,C216013,Male,22,Shoes,3,1800.51,Credit Card,5/3/2021,Metrocity
I598832,C222244,Male,26,Books,4,60.6,Cash,18/04/2022,Metrocity
I233406,C202286,Female,43,Food & Beverage,4,20.92,Cash,26/09/2022,Emaar Square Mall
I274719,C291962,Female,47,Food & Beverage,1,5.23,Debit Card,30/10/2021,Forum Istanbul
I868553,C105764,Male,67,Souvenir,2,23.46,Cash,16/02/2023,Emaar Square Mall
I310692,C878345,Female,48,Clothing,4,1200.32,Credit Card,15/07/2022,Kanyon
I254673,C143430,Female,42,Cosmetics,2,81.32,Debit Card,18/02/2023,Kanyon
I153941,C338552,Female,21,Clothing,3,900.24,Credit Card,25/07/2021,Mall of Istanbul
I255301,C306089,Female,43,Clothing,5,1500.4,Cash,21/02/2023,Metropol AVM
I276989,C253346,Female,39,Technology,2,2100,Debit Card,5/3/2021,Metropol AVM
I172473,C279849,Female,64,Clothing,5,1500.4,Cash,30/07/2022,Metrocity
I215573,C197901,Female,53,Clothing,5,1500.4,Cash,3/9/2021,Cevahir AVM
I224625,C160452,Female,34,Clothing,5,1500.4,Credit Card,29/04/2021,Emaar Square Mall
I113812,C463587,Male,68,Shoes,4,2400.68,Cash,29/08/2021,Metrocity
I325023,C290609,Female,61,Clothing,4,1200.32,Credit Card,27/02/2022,Zorlu Center
I407437,C288544,Male,64,Cosmetics,5,203.3,Credit Card,6/9/2022,Viaport Outlet
I935028,C275199,Female,46,Technology,3,3150,Credit Card,15/05/2021,Mall of Istanbul
I121064,C576013,Female,55,Souvenir,3,35.19,Credit Card,29/08/2021,Mall of Istanbul
I796512,C177280,Female,33,Books,4,60.6,Cash,7/3/2022,Istinye Park
I322576,C119068,Female,40,Clothing,2,600.16,Credit Card,10/7/2022,Mall of Istanbul
I198420,C157534,Male,22,Shoes,1,600.17,Cash,20/09/2022,Kanyon
I117778,C455212,Male,21,Clothing,1,300.08,Cash,16/08/2021,Mall of Istanbul
I258926,C128834,Male,57,Clothing,1,300.08,Credit Card,4/8/2021,Mall of Istanbul
I121659,C339085,Female,29,Food & Beverage,3,15.69,Cash,4/6/2021,Forum Istanbul
I125147,C295069,Male,68,Cosmetics,4,162.64,Cash,30/01/2022,Kanyon
I123522,C257163,Male,20,Food & Beverage,1,5.23,Cash,14/08/2022,Istinye Park
I239542,C718508,Female,64,Clothing,1,300.08,Cash,21/01/2022,Forum Istanbul
I857861,C272918,Male,18,Technology,5,5250,Cash,30/04/2022,Mall of Istanbul
I249497,C276263,Female,47,Cosmetics,3,121.98,Credit Card,1/7/2021,Istinye Park
I454682,C968730,Female,27,Clothing,5,1500.4,Cash,30/09/2021,Cevahir AVM
I934104,C315154,Female,34,Cosmetics,5,203.3,Cash,8/2/2022,Mall of Istanbul
I144157,C146738,Male,39,Toys,5,179.2,Cash,22/09/2022,Metrocity
I170362,C103888,Male,69,Clothing,4,1200.32,Cash,3/10/2022,Mall of Istanbul
I805520,C488994,Female,48,Cosmetics,4,162.64,Credit Card,23/02/2022,Metrocity
I252825,C828471,Male,37,Clothing,5,1500.4,Credit Card,20/03/2022,Metropol AVM
I338183,C222728,Male,18,Clothing,4,1200.32,Cash,4/11/2021,Kanyon
I300808,C541498,Male,38,Clothing,3,900.24,Cash,20/12/2022,Kanyon
I225402,C198322,Female,40,Souvenir,4,46.92,Cash,10/6/2021,Mall of Istanbul
I255774,C248859,Male,18,Food & Beverage,1,5.23,Debit Card,20/12/2021,Metropol AVM
I196168,C657207,Female,19,Clothing,3,900.24,Credit Card,11/12/2022,Kanyon
I580474,C535999,Male,43,Technology,4,4200,Debit Card,8/2/2021,Zorlu Center
I124650,C330949,Female,27,Food & Beverage,4,20.92,Cash,31/07/2022,Emaar Square Mall
I777931,C229071,Male,27,Clothing,5,1500.4,Debit Card,5/4/2021,Kanyon
I208602,C524104,Female,25,Shoes,2,1200.34,Cash,16/03/2022,Zorlu Center
I984781,C336350,Male,60,Clothing,4,1200.32,Cash,25/11/2022,Zorlu Center
I789368,C199509,Male,22,Cosmetics,3,121.98,Cash,5/10/2021,Metropol AVM
I850954,C110091,Male,67,Clothing,2,600.16,Credit Card,13/03/2021,Emaar Square Mall
I313995,C213844,Female,33,Cosmetics,5,203.3,Cash,14/04/2021,Cevahir AVM
I233250,C303112,Female,55,Clothing,3,900.24,Cash,10/12/2021,Metrocity
I631562,C121637,Female,49,Clothing,2,600.16,Cash,16/08/2021,Viaport Outlet
I387354,C128876,Male,27,Shoes,1,600.17,Cash,7/4/2021,Kanyon
I910145,C315399,Female,23,Clothing,3,900.24,Debit Card,29/01/2022,Kanyon
I707819,C261237,Female,60,Clothing,3,900.24,Debit Card,12/3/2022,Istinye Park
I138046,C137153,Female,21,Technology,1,1050,Credit Card,23/07/2022,Mall of Istanbul
I319681,C304748,Female,32,Clothing,4,1200.32,Credit Card,28/06/2021,Mall of Istanbul
I158498,C403561,Female,42,Technology,1,1050,Credit Card,15/08/2022,Zorlu Center
I299444,C303302,Female,30,Clothing,3,900.24,Cash,23/11/2021,Zorlu Center
I229895,C156273,Male,36,Toys,1,35.84,Cash,16/04/2021,Kanyon
I117926,C204724,Female,26,Clothing,1,300.08,Debit Card,18/06/2021,Cevahir AVM
I256969,C166800,Female,31,Toys,4,143.36,Cash,18/08/2022,Kanyon
I189131,C135204,Female,25,Clothing,4,1200.32,Cash,28/09/2022,Mall of Istanbul
I204897,C997987,Female,59,Clothing,4,1200.32,Cash,10/1/2022,Emaar Square Mall
I203178,C268054,Female,61,Food & Beverage,5,26.15,Debit Card,1/8/2022,Metrocity
I262105,C215196,Male,42,Technology,2,2100,Cash,5/6/2021,Emaar Square Mall
I358791,C899218,Female,64,Books,4,60.6,Credit Card,22/09/2021,Mall of Istanbul
I334883,C730185,Female,29,Clothing,1,300.08,Cash,27/03/2021,Emaar Square Mall
I844405,C886153,Female,32,Clothing,2,600.16,Credit Card,6/2/2023,Metropol AVM
I284474,C126883,Male,60,Shoes,1,600.17,Credit Card,12/10/2021,Metrocity
I316383,C582855,Male,53,Food & Beverage,5,26.15,Cash,30/08/2021,Metrocity
I230848,C323917,Male,31,Food & Beverage,4,20.92,Cash,5/1/2022,Metropol AVM
I384873,C436520,Male,28,Clothing,2,600.16,Debit Card,3/1/2022,Kanyon
I223875,C493406,Female,34,Shoes,3,1800.51,Cash,30/06/2021,Emaar Square Mall
I304830,C240135,Female,34,Clothing,1,300.08,Cash,8/3/2023,Kanyon
I247936,C581116,Male,47,Books,3,45.45,Cash,10/8/2022,Mall of Istanbul
I250414,C184459,Female,47,Clothing,2,600.16,Credit Card,14/07/2021,Metrocity
I276696,C229051,Male,49,Cosmetics,2,81.32,Cash,14/10/2021,Istinye Park
I121828,C245572,Male,54,Toys,5,179.2,Credit Card,6/5/2021,Kanyon
I844366,C259676,Female,68,Clothing,2,600.16,Cash,2/6/2022,Kanyon
I447293,C287764,Female,21,Technology,2,2100,Cash,2/5/2022,Kanyon
I238246,C159315,Female,32,Clothing,2,600.16,Cash,28/03/2021,Mall of Istanbul
I170003,C747837,Female,56,Food & Beverage,3,15.69,Cash,6/7/2022,Viaport Outlet
I328770,C214029,Female,47,Clothing,2,600.16,Cash,7/8/2022,Zorlu Center
I229383,C179057,Male,45,Clothing,5,1500.4,Credit Card,27/07/2022,Mall of Istanbul
I254075,C211416,Male,58,Clothing,1,300.08,Credit Card,10/10/2021,Mall of Istanbul
I128667,C187422,Female,69,Clothing,2,600.16,Cash,8/1/2023,Metropol AVM
I284445,C191032,Female,51,Clothing,4,1200.32,Debit Card,20/11/2022,Emaar Square Mall
I713230,C114902,Female,35,Clothing,1,300.08,Credit Card,14/10/2021,Metrocity
I228583,C225306,Male,61,Food & Beverage,4,20.92,Cash,30/01/2022,Istinye Park
I890999,C310413,Female,19,Books,3,45.45,Cash,6/2/2022,Metrocity
I240382,C245745,Female,37,Clothing,5,1500.4,Credit Card,21/02/2021,Istinye Park
I141658,C172646,Male,30,Cosmetics,2,81.32,Credit Card,12/7/2022,Emaar Square Mall
I152436,C218079,Female,48,Shoes,2,1200.34,Debit Card,27/01/2021,Cevahir AVM
I276807,C295505,Female,26,Clothing,5,1500.4,Cash,22/11/2021,Kanyon
I145372,C169406,Male,49,Clothing,1,300.08,Cash,6/1/2021,Metrocity
I247264,C588455,Male,62,Clothing,2,600.16,Cash,28/12/2021,Kanyon
I268142,C141530,Female,31,Books,1,15.15,Cash,22/07/2021,Viaport Outlet
I956543,C121976,Female,65,Cosmetics,4,162.64,Credit Card,30/08/2021,Forum Istanbul
I573734,C246503,Female,59,Clothing,1,300.08,Credit Card,27/06/2022,Zorlu Center
I337324,C338690,Female,25,Clothing,1,300.08,Debit Card,14/11/2022,Mall of Istanbul
I821672,C207320,Male,56,Food & Beverage,2,10.46,Cash,20/01/2021,Mall of Istanbul
I120468,C949760,Male,31,Shoes,4,2400.68,Cash,25/08/2022,Kanyon
I951988,C492890,Male,19,Cosmetics,3,121.98,Credit Card,29/12/2021,Kanyon
I221547,C476125,Female,55,Clothing,1,300.08,Credit Card,17/07/2021,Metrocity
I182752,C280881,Female,67,Cosmetics,3,121.98,Cash,23/04/2022,Metropol AVM
I170558,C211626,Male,22,Cosmetics,2,81.32,Cash,13/02/2021,Metropol AVM
I520629,C804869,Male,54,Food & Beverage,3,15.69,Cash,25/01/2021,Istinye Park
I733066,C198180,Male,51,Cosmetics,3,121.98,Cash,22/06/2022,Metrocity
I265604,C160512,Female,51,Toys,1,35.84,Credit Card,26/04/2022,Emaar Square Mall
I179759,C192871,Female,19,Toys,3,107.52,Cash,10/12/2021,Forum Istanbul
I256619,C301754,Male,43,Cosmetics,4,162.64,Cash,17/09/2022,Viaport Outlet
I163528,C190313,Female,55,Books,4,60.6,Cash,12/3/2021,Kanyon
I924814,C162841,Female,21,Cosmetics,3,121.98,Debit Card,13/09/2022,Zorlu Center
I320096,C251203,Male,40,Toys,2,71.68,Credit Card,19/07/2022,Cevahir AVM
I315253,C290632,Male,52,Clothing,5,1500.4,Cash,31/01/2022,Kanyon
I156674,C226593,Male,26,Toys,3,107.52,Credit Card,28/08/2022,Metrocity
